X,Y
0.09617062569351642,1.3580344498800279
-1.3961290742979244,-7.368989571723422
-6.972248160606081,8.112468855303895
5.444368905454333,-9.828753906511183
-6.885848135138206,9.351672303351044
-0.8742187585536658,2.5834823529298254
-2.6473974215783986,-7.310364828575911
0.12638266285557542,2.6452548980637367
-0.9640778390981691,2.146852905513739
-0.27244888276655754,1.595365711088684
-3.112166559860757,-7.29827057981151
-7.066431797480348,8.687140450062856
-6.478855238788214,9.856301316327306
-1.4573526954608838,-6.979185593137291
-0.732034554048163,2.05958777475746
-1.9695804994694759,-7.144787511388337
-8.008325562040701,9.86414090755114
-0.12034494706946547,1.8393198269234812
-2.004224452534938,-7.932350961540621
-7.4977220557486275,9.821248550241279
-2.8748098142934095,-6.942543780659806
4.597036585541991,-7.852254388145315
-6.883355316504537,9.082651189734886
-0.6708606354309901,0.9755423971599281
-0.6039888959912298,1.246638132204128
-1.995800093098743,-6.848537248410203
-1.9635854379391957,1.6476052244188824
-1.5773590264515347,1.2719761711158788
-0.12366769265980465,1.6582069913935495
-6.694224329585391,9.382484946277035
-2.3187124731674125,-6.44500407752506
-0.8375439988044302,2.1012923112469366
-1.1614070336572897,-7.886888177897364
5.844293963029621,-8.645742173339663
0.002654436654577097,3.204798317624051
-7.928405406264146,10.398409891219643
-0.48604009152040534,2.521815349879452
4.69596278570313,-7.795778514971764
-7.307143654916874,9.603236811268028
-0.24546250339897407,2.149769138772279
-1.1615843112632134,2.762230528308786
-0.879054309122618,2.374335871505825
-7.220893074108757,9.652894582976916
0.06875904077924322,2.171177036215841
0.10132902052059212,2.116494659393425
-1.8312687229258424,-7.002886941670851
5.894319892406465,-7.607831660185275
-7.583583000613647,8.638507316450657
-8.479835376054224,8.902576599089512
-0.3411661947941439,2.998893741075717
5.0094064607876225,-7.930062547221135
4.543060284185017,-8.424005264138568
-1.02472667009796,2.331973220182743
4.208709815622238,-7.978410216511145
-1.1810138456119708,-7.315832806533678
0.8662345406563674,1.7881323924323411
-0.8274559046871852,-7.430808777300705
-2.6149331777378437,-7.636283405203262
-1.4040552845162049,1.0001621313495022
-8.088222642740336,9.244834260113384
5.232833125572631,-8.616610169701312
-8.156247860983378,8.935775014403884
